Generation,Experiment,Original_environment,Population,Date_P,Date_C_O,Date_C_A,Row,Column,Rack,Test_environment,Nb_eggs,Obs_O,Nb_adults,Obs_A
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L5,C9,1,Strawberry,135,LO,36,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L5,C10,1,Grape,137,LO,10,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L6,C1,1,Strawberry,155,LO,20,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L6,C2,1,Blackberry,172,LO,63,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L6,C3,1,Cherry,137,LO,35,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L6,C4,1,Grape,114,LO,16,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L6,C5,1,GF,141,LO,37,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L6,C6,1,Cherry,121,LO,37,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L6,C8,1,GF,143,LO,17,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L7,C1,1,Strawberry,85,LO,14,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L7,C2,1,Blackberry,117,LO,34,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L7,C3,1,Cherry,135,LO,30,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L7,C4,1,Grape,134,LO,18,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L7,C5,1,GF,123,LO,4,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L8,C1,1,Strawberry,119,LO,27,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L8,C2,1,Blackberry,116,LO,34,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L8,C3,1,Cherry,101,LO,25,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L8,C4,1,Grape,162,LO,14,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L8,C5,1,GF,92,LO,34,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L9,C1,1,Strawberry,109,LO,26,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L9,C2,1,Blackberry,111,LO,63,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L9,C3,1,Cherry,121,LO,43,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L9,C4,1,Grape,67,LO,12,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L9,C5,1,GF,120,LO,15,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L10,C1,1,Strawberry,105,LO,34,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L10,C2,1,Blackberry,123,LO,31,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L10,C3,1,Cherry,104,LO,18,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L10,C4,1,Grape,131,LO,9,LO
G2,Adaptation,Strawberry,Strawberry42,19/09/2018,20/09/2018,5/10/18,L10,C5,1,GF,109,LO,19,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L1,C1,1,Strawberry,48,LO,0,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L1,C2,1,Cherry,56,LO,16,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L1,C3,1,Blackberry,37,LO,3,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L1,C4,1,Grape,92,LO,1,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L1,C5,1,GF,40,LO,1,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L2,C1,1,Strawberry,85,LO,6,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L2,C2,1,Cherry,61,LO,18,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L2,C3,1,Blackberry,73,LO,10,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L2,C4,1,Grape,79,LO,1,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L2,C5,1,GF,10,LO,0,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L3,C1,1,Strawberry,9,LO,0,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L3,C2,1,Cherry,59,LO,4,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L3,C3,1,Blackberry,57,LO,8,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L3,C4,1,Grape,68,LO,3,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L3,C5,1,GF,54,LO,3,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L4,C1,1,Strawberry,65,LO,6,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L4,C2,1,Cherry,71,LO,7,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L4,C3,1,Blackberry,78,LO,4,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L4,C4,1,Grape,85,LO,2,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L4,C5,1,GF,26,LO,3,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L5,C1,1,Strawberry,69,LO,3,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L5,C2,1,Cherry,76,LO,14,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L5,C3,1,Blackberry,54,LO,16,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L5,C4,1,Grape,69,LO,3,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L5,C5,1,GF,34,LO,0,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L5,C2,1,Cherry,48,LO,6,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L5,C4,1,Grape,51,LO,3,LO
G2,Adaptation,Cherry,Cherry104,3/9/2018,4/9/18,19/09/2018,L5,C5,1,GF,20,LO,3,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L1,C1,1,Grape,97,LO,13,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L1,C2,1,Blackberry,75,LO,6,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L1,C3,1,GF,62,LO,0,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L1,C4,1,Strawberry,57,LO,0,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L1,C5,1,Cherry,44,LO,18,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L2,C1,1,Grape,51,LO,23,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L2,C2,1,Blackberry,31,LO,0,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L2,C3,1,GF,47,LO,6,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L2,C4,1,Strawberry,94,LO,0,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L2,C5,1,Cherry,118,LO,6,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L3,C1,1,Grape,86,LO,14,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L3,C2,1,Blackberry,60,LO,3,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L3,C3,1,GF,69,LO,10,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L3,C4,1,Strawberry,78,LO,1,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L3,C5,1,Cherry,110,LO,19,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L4,C1,1,Grape,116,LO,25,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L4,C2,1,Blackberry,58,LO,3,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L4,C3,1,GF,16,LO,0,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L4,C4,1,Strawberry,60,LO,0,LO
G2,Adaptation,WT3,WT3,29/08/2018,30/08/2018,14/08/2018,L4,C5,1,Cherry,153,LO,31,LO
G2,Adaptation,Cherry,Cherry52,27/08/2018,28/08/2018,12/9/18,L1,C1,1,Grape,118,LO,24,LO
G2,Adaptation,Cherry,Cherry52,27/08/2018,28/08/2018,12/9/18,L1,C2,1,Blackberry,146,LO,57,LO
G2,Adaptation,Cherry,Cherry52,27/08/2018,28/08/2018,12/9/18,L1,C3,1,Strawberry,103,LO,18,LO
G2,Adaptation,Cherry,Cherry52,27/08/2018,28/08/2018,12/9/18,L1,C4,1,GF,82,LO,14,LO
G2,Adaptation,Cherry,Cherry52,27/08/2018,28/08/2018,12/9/18,L1,C5,1,Cherry,96,LO,39,LO
G2,Adaptation,Cherry,Cherry52,27/08/2018,28/08/2018,12/9/18,L2,C1,1,Grape,94,LO,20,LO
G2,Adaptation,Cherry,Cherry52,27/08/2018,28/08/2018,12/9/18,L2,C2,1,Blackberry,113,LO,74,LO
G2,Adaptation,Cherry,Cherry103,10/9/2018,11/9/18,26/09/2018,L1,C1,1,Cherry,89,LO,33,LO
G2,Adaptation,Cherry,Cherry103,10/9/2018,11/9/18,26/09/2018,L1,C2,1,Strawberry,70,LO,17,LO
G2,Adaptation,Cherry,Cherry103,10/9/2018,11/9/18,26/09/2018,L1,C3,1,Blackberry,79,LO,43,LO
G2,Adaptation,Cherry,Cherry103,10/9/2018,11/9/18,26/09/2018,L1,C4,1,GF,97,LO,41,LO
G2,Adaptation,Cherry,Cherry103,10/9/2018,11/9/18,26/09/2018,L1,C5,1,Grape,173,LO,6,LO
G2,Adaptation,WT3,WT3,10/9/2018,11/9/18,26/09/2018,L1,C6,1,GF,135,LO,31,LO
G2,Adaptation,WT3,WT3,10/9/2018,11/9/18,26/09/2018,L1,C7,1,Grape,130,LO,50,LO
G2,Adaptation,WT3,WT3,10/9/2018,11/9/18,26/09/2018,L1,C8,1,Blackberry,106,LO,20,LO
G2,Adaptation,WT3,WT3,10/9/2018,11/9/18,26/09/2018,L1,C9,1,Cherry,126,LO,37,LO
G2,Adaptation,WT3,WT3,10/9/2018,11/9/18,26/09/2018,L1,C10,1,Strawberry,104,LO,10,LO
G2,Adaptation,Cherry,Cherry103,10/9/2018,11/9/18,26/09/2018,L2,C1,1,Cherry,138,LO,84,LO
G2,Adaptation,Cherry,Cherry103,10/9/2018,11/9/18,26/09/2018,L2,C2,1,Strawberry,82,LO,18,LO
G2,Adaptation,Cherry,Cherry103,10/9/2018,11/9/18,26/09/2018,L2,C5,1,Grape,113,LO,6,LO
G2,Adaptation,WT3,WT3,10/9/2018,11/9/18,26/09/2018,L1,C6,1,GF,135,LO,18,LO
G2,Adaptation,WT3,WT3,10/9/2018,11/9/18,26/09/2018,L1,C7,1,Grape,173,LO,38,LO
G2,Adaptation,Strawberry,Strawberry44,29/08/2018,30/08/2018,14/08/2018,L1,C1,1,Cherry,115,LO,7,LO
G2,Adaptation,Strawberry,Strawberry44,29/08/2018,30/08/2018,14/08/2018,L1,C2,1,Grape,146,LO,10,LO
G2,Adaptation,Strawberry,Strawberry44,29/08/2018,30/08/2018,14/08/2018,L1,C3,1,Blackberry,144,LO,26,LO
G2,Adaptation,Strawberry,Strawberry44,29/08/2018,30/08/2018,14/08/2018,L1,C4,1,GF,145,LO,8,LO
G2,Adaptation,Strawberry,Strawberry44,29/08/2018,30/08/2018,14/08/2018,L1,C5,1,Strawberry,105,LO,2,LO
G2,Adaptation,Strawberry,Strawberry44,29/08/2018,30/08/2018,14/08/2018,L2,C1,1,Cherry,147,LO,14,LO
G2,Adaptation,Strawberry,Strawberry44,29/08/2018,30/08/2018,14/08/2018,L2,C2,1,Grape,144,LO,16,LO
G2,Adaptation,Strawberry,Strawberry44,29/08/2018,30/08/2018,14/08/2018,L2,C3,1,Blackberry,146,LO,8,LO
G2,Adaptation,Strawberry,Strawberry44,29/08/2018,30/08/2018,14/08/2018,L2,C4,1,GF,95,LO,5,LO
G2,Adaptation,Strawberry,Strawberry44,29/08/2018,30/08/2018,14/08/2018,L2,C5,1,Strawberry,221,LO,7,LO
G2,Adaptation,Strawberry,Strawberry44,29/08/2018,30/08/2018,14/08/2018,L2,C1,1,Cherry,170,LO,10,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L1,C1,1,Strawberry,54,LO,2,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L1,C2,1,GF,77,LO,6,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L1,C3,1,Cherry,90,LO,18,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L1,C4,1,Grape,89,LO,7,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L1,C5,1,Blackberry,46,LO,9,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L2,C1,1,Strawberry,43,LO,9,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L2,C2,1,GF,79,LO,23,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L2,C3,1,Cherry,80,LO,20,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L2,C4,1,Grape,127,LO,3,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L2,C5,1,Blackberry,91,LO,19,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L3,C1,1,Strawberry,77,LO,15,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L3,C2,1,GF,61,LO,2,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L3,C3,1,Cherry,138,LO,20,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L3,C4,1,Grape,48,LO,3,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L3,C5,1,Blackberry,54,LO,9,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L4,C1,1,Strawberry,68,LO,4,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L4,C2,1,GF,54,LO,4,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L4,C3,1,Cherry,58,LO,15,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L4,C4,1,Grape,123,LO,3,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L4,C5,1,Blackberry,53,LO,9,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L5,C2,1,GF,76,LO,12,LO
G2,Adaptation,Strawberry,Strawberry53,3/9/2018,4/9/18,19/09/2018,L5,C4,1,Grape,183,LO,10,LO
G2,Adaptation,Strawberry,Strawberry44,3/9/2018,4/9/18,19/09/2018,L1,C1,1,Cherry,99,LO,18,LO
G2,Adaptation,Strawberry,Strawberry44,3/9/2018,4/9/18,19/09/2018,L1,C2,1,GF,137,LO,6,LO
G2,Adaptation,Strawberry,Strawberry44,3/9/2018,4/9/18,19/09/2018,L1,C3,1,Blackberry,142,LO,16,LO
G2,Adaptation,Strawberry,Strawberry44,3/9/2018,4/9/18,19/09/2018,L1,C4,1,Strawberry,198,LO,24,LO
G2,Adaptation,WT3,WT3,3/9/2018,4/9/18,19/09/2018,L1,C6,1,Strawberry,118,LO,26,LO
G2,Adaptation,WT3,WT3,3/9/2018,4/9/18,19/09/2018,L1,C7,1,Cherry,92,LO,45,LO
G2,Adaptation,WT3,WT3,3/9/2018,4/9/18,19/09/2018,L1,C8,1,Blackberry,89,LO,18,LO
G2,Adaptation,WT3,WT3,3/9/2018,4/9/18,19/09/2018,L1,C9,1,GF,124,LO,48,LO
G2,Adaptation,WT3,WT3,3/9/2018,4/9/18,19/09/2018,L1,C10,1,Grape,175,LO,15,LO
G2,Adaptation,WT3,WT3,3/9/2018,4/9/18,19/09/2018,L1,C6,1,Strawberry,112,LO,2,LO
G2,Adaptation,WT3,WT3,3/9/2018,4/9/18,19/09/2018,L1,C7,1,Cherry,141,LO,36,LO
G2,Adaptation,WT3,WT3,3/9/2018,4/9/18,19/09/2018,L1,C8,1,Blackberry,153,LO,22,LO
G2,Adaptation,WT3,WT3,3/9/2018,4/9/18,19/09/2018,L1,C9,1,GF,69,LO,30,LO
G2,Adaptation,WT3,WT3,3/9/2018,4/9/18,19/09/2018,L1,C10,1,Grape,139,LO,41,LO
G2,Adaptation,WT3,WT3,3/9/2018,4/9/18,19/09/2018,L1,C6,1,Strawberry,90,LO,9,LO
G2,Adaptation,WT3,WT3,3/9/2018,4/9/18,19/09/2018,L1,C7,1,Cherry,127,LO,64,LO
G2,Adaptation,Strawberry,Strawberry44,28/08/2018,29/08/2018,13/08/2018,L1,C1,1,Cherry,89,LO,13,LO
G2,Adaptation,Strawberry,Strawberry44,28/08/2018,29/08/2018,13/08/2018,L1,C2,1,Strawberry,145,LO,4,LO
G2,Adaptation,Strawberry,Strawberry44,28/08/2018,29/08/2018,13/08/2018,L1,C3,1,Blackberry,162,LO,4,LO
G2,Adaptation,Strawberry,Strawberry44,28/08/2018,29/08/2018,13/08/2018,L1,C4,1,GF,109,LO,15,LO
G2,Adaptation,Strawberry,Strawberry44,28/08/2018,29/08/2018,13/08/2018,L1,C5,1,Grape,177,LO,6,LO
G2,Adaptation,Strawberry,Strawberry44,28/08/2018,29/08/2018,13/08/2018,L2,C2,1,Strawberry,183,LO,6,LO
G2,Adaptation,Strawberry,Strawberry44,28/08/2018,29/08/2018,13/08/2018,L2,C3,1,Blackberry,141,LO,17,LO
G2,Adaptation,Strawberry,Strawberry44,28/08/2018,29/08/2018,13/08/2018,L2,C4,1,GF,73,LO,8,LO
G2,Adaptation,Strawberry,Strawberry44,28/08/2018,29/08/2018,13/08/2018,L2,C5,1,Grape,144,LO,6,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L1,C1,1,Cherry,154,LO,24,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L1,C2,1,Grape,113,LO,1,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L1,C3,1,GF,41,LO,15,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L1,C4,1,Strawberry,114,LO,10,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L1,C5,1,Blackberry,134,LO,3,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L2,C1,1,Cherry,167,LO,9,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L2,C2,1,Grape,192,LO,6,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L2,C3,1,GF,74,LO,14,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L2,C4,1,Strawberry,139,LO,15,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L2,C5,1,Blackberry,127,LO,18,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L3,C1,1,Cherry,141,LO,14,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L3,C2,1,Grape,162,LO,10,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L3,C3,1,GF,173,LO,29,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L3,C4,1,Strawberry,79,LO,6,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L3,C5,1,Blackberry,160,LO,8,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L4,C1,1,Cherry,163,LO,16,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L4,C2,1,Grape,186,LO,18,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L4,C3,1,GF,81,LO,12,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L4,C4,1,Strawberry,118,LO,19,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L4,C5,1,Blackberry,200,LO,16,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L5,C1,1,Cherry,178,LO,9,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L5,C2,1,Grape,81,LO,8,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L5,C3,1,GF,127,LO,10,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L5,C4,1,Strawberry,95,LO,6,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L5,C5,1,Blackberry,150,LO,15,LO
G2,Adaptation,Strawberry,Strawberry44,27/08/2018,28/08/2018,12/9/18,L6,C3,1,GF,100,LO,12,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L1,C1,1,Strawberry,97,LO,16,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L1,C2,1,Cherry,126,LO,45,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L1,C3,1,Blackberry,68,LO,39,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L1,C4,1,GF,38,LO,15,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L1,C5,1,Grape,172,LO,10,LO
G2,Adaptation,WT3,WT3,7/9/2018,8/9/18,23/09/2018,L1,C6,1,Cherry,53,LO,32,LO
G2,Adaptation,WT3,WT3,7/9/2018,8/9/18,23/09/2018,L1,C7,1,Strawberry,53,LO,6,LO
G2,Adaptation,WT3,WT3,7/9/2018,8/9/18,23/09/2018,L1,C8,1,Blackberry,64,LO,22,LO
G2,Adaptation,WT3,WT3,7/9/2018,8/9/18,23/09/2018,L1,C9,1,GF,50,LO,22,LO
G2,Adaptation,WT3,WT3,7/9/2018,8/9/18,23/09/2018,L1,C10,1,Grape,54,LO,22,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L2,C1,1,Strawberry,131,LO,22,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L2,C2,1,Cherry,107,LO,41,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L2,C3,1,Blackberry,122,LO,48,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L2,C4,1,GF,116,LO,31,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L2,C5,1,Grape,132,LO,12,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L3,C1,1,Strawberry,72,LO,28,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L3,C2,1,Cherry,147,LO,17,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L3,C3,1,Blackberry,188,LO,25,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L3,C4,1,GF,145,LO,39,LO
G2,Adaptation,Cherry,Cherry103,7/9/2018,8/9/18,23/09/2018,L3,C5,1,Grape,176,LO,9,LO
G2,Adaptation,Cherry,Cherry103,12/9/2018,13/09/2018,28/09/2018,L1,C1,1,Strawberry,87,LO,24,LO
G2,Adaptation,Cherry,Cherry103,12/9/2018,13/09/2018,28/09/2018,L1,C2,1,Blackberry,121,LO,29,LO
G2,Adaptation,Cherry,Cherry103,12/9/2018,13/09/2018,28/09/2018,L1,C3,1,GF,176,LO,25,LO
G2,Adaptation,Cherry,Cherry103,12/9/2018,13/09/2018,28/09/2018,L1,C4,1,Cherry,110,LO,39,LO
G2,Adaptation,Cherry,Cherry103,12/9/2018,13/09/2018,28/09/2018,L1,C5,1,Grape,125,LO,10,LO
G2,Adaptation,Cherry,Cherry103,12/9/2018,13/09/2018,28/09/2018,L2,C2,1,Blackberry,200,LO,30,LO
G2,Adaptation,Cherry,Cherry103,12/9/2018,13/09/2018,28/09/2018,L2,C3,1,GF,160,LO,39,LO
G2,Adaptation,Cherry,Cherry103,12/9/2018,13/09/2018,28/09/2018,L2,C4,1,Cherry,109,LO,34,LO
G2,Adaptation,WT3,WT3,28/08/2018,29/08/2018,13/08/2018,L1,C1,1,Grape,83,LO,8,LO
G2,Adaptation,WT3,WT3,28/08/2018,29/08/2018,13/08/2018,L1,C2,1,Blackberry,74,LO,29,LO
G2,Adaptation,WT3,WT3,28/08/2018,29/08/2018,13/08/2018,L1,C3,1,Cherry,76,LO,25,LO
G2,Adaptation,WT3,WT3,28/08/2018,29/08/2018,13/08/2018,L1,C4,1,Strawberry,66,LO,0,LO
G2,Adaptation,WT3,WT3,28/08/2018,29/08/2018,13/08/2018,L1,C5,1,GF,124,LO,3,LO
G2,Adaptation,Strawberry,Strawberry53,28/08/2018,29/08/2018,13/08/2018,L1,C1,1,Cherry,131,LO,13,LO
G2,Adaptation,Strawberry,Strawberry53,28/08/2018,29/08/2018,13/08/2018,L1,C2,1,GF,43,LO,3,LO
G2,Adaptation,Strawberry,Strawberry53,28/08/2018,29/08/2018,13/08/2018,L1,C3,1,Strawberry,20,LO,7,LO
